ID,Gender,Date of birth,School type,Occupation,Country,City,Status,Social status,Political views,Languages,Religion,Inspiration,What matters in people,What matters in life,Smoking,Alcohol,Avatar,Additional,Class,School type.1,Occupation.1,Status.1,Relationships,Languages.1,Religion.1,What matters in people.1,What matters in life.1,First post text
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
225543250.0,zhenskii,!,,,ukraina,odessa,,,!,,,!,,,!,!,https://pp.userapi.com/c618517/v618517250/1f662/kHPb5p_LoOg.jpg,,1,!,!,"podarki_dlja_samyh_lubimyh_._zakazy_po_ukraine_2/3_dnja,_0682842257☎️",!,!,!,!,!,❤️
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
185209935.0,muzhskoi,37889.0,,,rossija,saransk,,,!,,,!,,,!,!,https://pp.userapi.com/c831309/v831309247/ec3a7/WQeXLpiyHZg.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
333765717.0,muzhskoi,36404.0,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c824700/v824700961/1224f6/lR6fOSQFRtU.jpg,,1,!,work,zagruzka..._██████████████]_99.9%,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
452543575.0,zhenskii,31581.0,,,rossija,kazan,,,!,,,!,,,neitralnoe,neitralnoe,https://pp.userapi.com/c830408/v830408325/b75d6/lln5TtOG00I.jpg,,1,!,university,"privet!ja_admin_gruppy,priglashau_tebja_v_gruppu_master_i_model_kazan🌺!_ssylka_na_stene._gotova_k_sotrudniczestvu!🎈",!,!,!,um_i_kreativnost,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
209050711.0,muzhskoi,!,,,belarus,vitebsk,,,!,,,!,,,neitralnoe,neitralnoe,https://pp.userapi.com/c841437/v841437420/138f9/7FYE17w3N4k.jpg,,1,!,!,dota_2_R.I.P_2013-2018,poisk,russkii*English*,!,umor_i_zhiznelubie,razvleczenija_i_otdyh,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
333225049.0,zhenskii,!,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c621619/v621619049/41ed5/1kWtLhe7yis.jpg,,1,!,!,dobavljaites_v_druzja_i_priglashaite_druzei!!!!_tovary_po_dostupnym_cenam!!!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
484084826.0,muzhskoi,35207.0,,,rossija,!,,,indifferentnye,,,devushka,,,neitralnoe,rezko_negativnoe,https://pp.userapi.com/c845321/v845321822/4024a/i9j-bsgQABs.jpg,,1,!,!,!,zhenat,!,islam,vlast_i_bogatstvo,semja_i_deti,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
415769689.0,muzhskoi,43392.0,,,rossija,moskva,,,!,,,!,,,!,!,https://sun9-8.userapi.com/c840424/v840424424/802b4/Y-K_cPhH_S4.jpg,,1,!,university,pipisja,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
427408478.0,muzhskoi,!,,,!,tver,,,!,,,!,,,!,!,https://pp.userapi.com/c834203/v834203390/12e6fe/JUuOVsCKqnw.jpg,,1,!,!,moi_bro-eto_lupkin_leva-_pust_vse_eto_znaut,zhenat,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
176120927.0,zhenskii,26032.0,,,ukraina,irshansk,,,!,,,!,,,!,!,https://pp.userapi.com/c623926/v623926927/25e8a/7jK8bWUVGFw.jpg,,1,!,!,!,zhenat,ukraїnska*,!,!,!,u_sneguroczki_zakonczilis_duhi_-_prishli_ei_flakonczik!_https://vk.com/app5703089?ad_id=wallpost119
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
291456097.0,muzhskoi,37614.0,,,rossija,krasnodar,,,!,,,!,,,!,!,https://pp.userapi.com/c824602/v824602857/f05be/vTiYV7NDh5k.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
338441314.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
206107745.0,muzhskoi,37578.0,,,rossija,ufa,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
355185765.0,muzhskoi,32735.0,,,rossija,kazan,,,!,,,!,,,!,!,https://pp.userapi.com/c847123/v847123863/4ac3a/FWGK2vz5iJg.jpg,,1,!,!,!,v_grazhdanskom_brake,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
56251493.0,muzhskoi,43336.0,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c639826/v639826097/32e95/qf_BS7kV-bA.jpg,,1,!,work,"esli_vam_govorjat,_czto_vy_mnogogrannaja_licznost,_—_ne_obolsczaites._mozhet_byt,_imeetsja_v_vidu,_czto_vy_gad,_svolocz_i_parazit_odnovremenno.",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
276495463.0,zhenskii,!,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c625824/v625824463/8210/m74WE1iGj0U.jpg,,1,!,!,!,!,!,!,!,!,uznai_rasshifrovku_imeni_tut_✨_⭐_http://vk.com/app3122014_255357763#dn_⭐_✨
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
242111592.0,zhenskii,43215.0,,,ukraina,Хarkov,,,!,,,!,,,!,!,https://pp.userapi.com/c845020/v845020269/1c02c/pH1ez-ji-hg.jpg,,1,!,work,vse_idet_v_goru!!!!,!,!,!,!,!,deti_vidjat_—_deti_povtorjaut__korotkii_rolik_o_vazhnosti_primera_vzroslyh_v_vospitanii_detei.__smotrite_bolshe_video_v_prilozhenii_#stakanczik_android_-_https://goo.gl/nds2t4_ios_-_https://appsto.re/ru/fhlav.i
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
428264551.0,zhenskii,43294.0,,,rossija,ivanovo,,,!,,,!,,,!,!,https://pp.userapi.com/c841432/v841432350/66e64/efUbOw4sFtQ.jpg,,1,!,!,Imagine_Dragons-_Beliver✨,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
338461803.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
332606572.0,muzhskoi,43255.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c834103/v834103802/35324/y8fCbfyEuEE.jpg,,1,!,school,!,!,russkii*ukraїnska*Deutsch*,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
427586667.0,muzhskoi,43206.0,,,rossija,!,,,!,,,!,,,!,!,https://pp.userapi.com/c845017/v845017411/3dc33/fKE7OIyBYBs.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
56857710.0,zhenskii,43170.0,,,rossija,kazan,,,!,,,!,,,!,!,https://pp.userapi.com/c638019/v638019967/4fbe6/tX-Yr_LzF4c.jpg,,1,!,work,!,ne_zhenat,!,!,!,!,1_mesto🥇🏆_czempiony💐🎁🎉🏆
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
416748655.0,muzhskoi,43434.0,,,moldova,kishinev,,,!,,,!,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c830509/v830509931/cd444/W179MGwmLME.jpg,,1,!,!,mői_áķŧúßnyi_pŏúçk_zäķőnczųλċja_nå_tębę_💙,poisk,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
483181684.0,zhenskii,43416.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c844723/v844723856/39063/XTFVzRNJavU.jpg,,1,!,!,umoristiczno_odnako,!,!,!,!,!,"dala_li_by_ty_vtoroi_shans,_esli_by_paren_tebe_izmenil?..._uznai_otvet_zdes_https://vk.com/love1v#a148595942"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
444773493.0,muzhskoi,43142.0,,,rossija,kazan,,,liberalnye,,,!,,,negativnoe,neitralnoe,https://sun9-5.userapi.com/c840531/v840531179/6c553/NgI0H9P5pYk.jpg,,1,!,work,"delai,_czto_mozhesh,_s_tem,_czto_u_tebja_est,_i_tam,_gde_ty_nahodishsja.",!,!,pravoslavie,um_i_kreativnost, krasota_i_iskusstvo,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
61324407.0,muzhskoi,43405.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c301507/u61324407/a_9cf548cb.jpg,,1,!,university,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
342213751.0,zhenskii,43253.0,,,rossija,kazan,,,!,,,!,,,negativnoe,negativnoe,https://pp.userapi.com/c824601/v824601931/12408/faRC6jmC_s4.jpg,,1,!,university,"v_detstve,_vmesto_komputera_i_interneta,_u_menja_bylo_detstvo.",!,!,!,!,karera_i_dengi,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
360260729.0,zhenskii,43192.0,,,rossija,!,,,!,,,!,,,!,!,https://pp.userapi.com/c844521/v844521365/12931/Wm0waYFDi5M.jpg,,1,!,!,●▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬●_░░░░░░░░░░░░░░░░░░░░░░ようこそ!░░░░░░░░░░░░░░░░░░░░░░_●▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ஜ۩۞۩ஜ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬●,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
375991418.0,muzhskoi,25104.0,,,velikobritanija,London,,,umerennye,,,The Rolling Stones,,,neitralnoe,negativnoe,https://pp.userapi.com/c6068/v6068418/1ecb8/DoNa6u8Nudw.jpg,,1,!,university,!,poisk,English*,Islam,dobrota_i_czestnost,razvleczenija_i_otdyh,adviced_by_#viktoria
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
148116601.0,zhenskii,!,,,rossija,aginskii,,,!,,,!,,,!,!,https://pp.userapi.com/c636622/v636622601/4db5c/osOKYixNX0g.jpg,,1,!,university,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
326995068.0,muzhskoi,43315.0,,,rossija,!,,,!,,,!,,,!,!,https://pp.userapi.com/c830708/v830708820/d666b/-uUrlwhfBZ8.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
481780860.0,zhenskii,36298.0,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c830609/v830609513/bfdb6/tsSP39u1At0.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
485391486.0,muzhskoi,33333.0,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c824203/v824203954/123b8e/i5w0x4qzxy4.jpg,,1,!,university,arХitekturno_stroitelnoe_buro,!,!,!,!,!,"segodnja_stil_loft_nahoditsja_na_pike_populjarnosti._ego_osnovnaja_koncepcija_-_stilnaja_nebrezhnost,_brutalnost,_kotoraja_mezhdu_tem_sozdaet_atmosferu_komforta_i_uuta._⠀_v_perevode_s_angliiskogo_«loft»_perevoditsja_kak_«czerdak»_ili_«golubjatnja»🐦._zarodilsja_etot_stil_v_ssha_v_pervoi_polovine_xx_veka._v_to_vremja_strana_nahodilas_v_upadke,_predprijatija_stanovilis_bankrotami,_a_ogromnye_pomesczenija_pustuusczih_fabrik_i_angarov_naczali_skupat_predpriimczivye_vladelcy_nedvizhimosti_i_prisposablivat_ih_pod_zhile_ili_ofisy._⠀"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1651832.0,zhenskii,27309.0,,,rossija,lomonosov,,,!,,,!,,,!,!,https://pp.userapi.com/c841629/v841629323/53750/6Cb85XyuKEo.jpg,,1,!,university,"polovina_ludei_ponjatija_ne_imeet,kak_zhivut_ostalnye_tri_czetverti_(berti_vuster)._p.d._vudhauz",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
161721466.0,muzhskoi,35940.0,,,rossija,votkinsk,,,!,,,!,,,!,!,https://pp.userapi.com/c418223/v418223466/6d32/YVGMTXorHKQ.jpg,,1,!,work,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
33160312.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
410014850.0,muzhskoi,!,,,rossija,moskva,,,liberalnye,,,Steve Jobs,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c846020/v846020473/2c21f/-BgLqoK2D_0.jpg,,1,!,!,!,!,!,pravoslavie,dobrota_i_czestnost,razvleczenija_i_otdyh,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
405277822.0,muzhskoi,36325.0,,,rossija,saransk,,,!,,,!,,,!,!,https://sun9-3.userapi.com/c840521/v840521084/7c75d/ATnB35Lr21Q.jpg,,1,!,work,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
248558725.0,muzhskoi,!,,,rossija,irkutsk,,,!,,,!,,,!,!,https://pp.userapi.com/c844521/v844521108/44bdd/Cygi9JHDLCY.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
456250502.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
396211333.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
407024776.0,muzhskoi,43411.0,,,rossija,novoaltaisk,,,!,,,!,,,!,!,https://pp.userapi.com/c830709/v830709708/73c54/QZ06ekhoGuo.jpg,,1,!,work,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
198550666.0,zhenskii,43119.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c623431/v623431666/50c23/tm5BBuoXnx0.jpg,,1,!,work,svadebnyi_i_semeinyi_fotograf_tel:_0678454511._Instagram_zotova_elena_photo_otkryta_zapis_na_svadebnyi_sezon_2018_god,zhenat,!,!,!,!,"czistaja_lubov_v_prekrasnyh,_czistyh_serdcah.__photo:_lena_zotova_tel:_(067)8454511__#weding_#weddingday_#lovestore_#weddingkrivoyrog_#ilovethephoto_#weddingphotography_#svadba_#fotograflenazotova_#foto_#lavstori_#jarko_#lubov_#fotokartoczka_#cvet_#ekspozicija_#fotoiskusstvo_#fotorabota_#proffoto_#para_#nikon_#svadbaodessa_#svadbadnepr_#svadbakiev_#svadbakrivoirog_#svadebnyifotograf_#zotovaelena"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
23266443.0,zhenskii,43365.0,,,ukraina,nikolaev,,,!,,,!,,,!,!,https://pp.userapi.com/c413728/v413728443/25b4/gvnFHliMa9c.jpg,,1,!,work,odezhda_i_aksessuary_dlja_vashih_detok😋👯_❤😊otpravka_luboi_pocztoi!,zhenat,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
182133903.0,muzhskoi,36187.0,,,rossija,czeljabinsk,,,!,,,!,,,!,!,https://pp.userapi.com/c621703/v621703036/87697/dUHkjv0TtP8.jpg,,1,!,school,!,!,!,!,!,!,eto_ty_seiczas_takoi_lezhish_spish
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
85851280.0,zhenskii,43452.0,,,rossija,voronezh,,,!,,,!,,,!,!,https://pp.userapi.com/c7003/v7003853/2d009/cL7zPuDrwcU.jpg,,1,!,!,"slushau_muzyku,_mamu_i_serdce...vse_ostalnye_nesut_czush...",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
21263506.0,zhenskii,!,,,ukraina,!,,,!,,,!,,,!,!,https://pp.userapi.com/c841226/v841226776/60e7f/Aw0ECmjfdAY.jpg,,1,!,work,➡_Victory_Kate_⬅,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
101917843.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c837632/v837632843/3a576/lgIQ33MGUgU.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
79004819.0,muzhskoi,!,,,ssha,New_York_City,,,!,,,!,,,!,!,https://sun9-8.userapi.com/c840523/v840523071/69f01/VFjVj5rBNkY.jpg,,1,!,!,"A_Man_can_have_anything,_only_if_he_is_willing_to_Sacrifice.",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487355541.0,muzhskoi,35839.0,,,!,!,,,socialisticzeskie,,,!,,,rezko_negativnoe,neitralnoe,https://sun9-7.userapi.com/c840525/v840525151/819a9/UbDVgqWr-JM.jpg,,1,!,!,!,!,!,pravoslavie,dobrota_i_czestnost,nauka_i_issledovanija,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
240243860.0,zhenskii,43153.0,,,rossija,murmansk,,,!,,,!,,,!,!,https://pp.userapi.com/c841022/v841022751/71e72/r94zJQsUlC4.jpg,,1,!,!,gorod_zasypaet.,!,!,!,!,!,kakaja_bol._opjat_s_nulja._da_nu_e!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
320033941.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://pp.userapi.com/c824503/v824503444/13424e/bmbwNx2DWs0.jpg,,1,gimnazija*,!,!,poisk,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
330644633.0,zhenskii,32574.0,,,rossija,uljanovsk,,,liberalnye,,,!,,,negativnoe,neitralnoe,https://pp.userapi.com/c639618/v639618846/32328/zczYElAIotg.jpg,,1,!,university,sereznoe_stremlenie_k_kakoi-libo_celi_—_poistine_polovina_uspeha_v_ee_dostizhenii.,ne_zhenat,!,svetskii gumanizm,um_i_kreativnost,samorazvitie,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
41649306.0,muzhskoi,!,,,rossija,kazan,,,!,,,!,,,!,!,https://sun9-2.userapi.com/c840733/v840733411/425ce/qPe54LRaPFk.jpg,,1,!,!,timeo_Danaos_et_dona_ferentes,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
179270813.0,muzhskoi,43210.0,,,rossija,ivanovo,,,!,,,!,,,!,!,https://pp.userapi.com/c831109/v831109254/db232/0bVlRktV1D4.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
122832030.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
20774047.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
429268129.0,muzhskoi,43347.0,,,rossija,tula,,,!,,,!,,,!,!,https://pp.userapi.com/c834202/v834202357/e67ad/ZXLpLEYeyME.jpg,,1,licei*,school,ne_zovite_buhat_mne_15_diman_ty_loh,pomolvlen,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487060643.0,zhenskii,28126.0,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/camera_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
261014692.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
389741733.0,zhenskii,37553.0,,,ukraina,!,,,!,,,!,,,!,!,https://pp.userapi.com/c846216/v846216225/39c55/wyEajp8t-DA.jpg,,1,shkola iskusstv*,school,❤💋😄😁😊😜😋🤗😍😎😒😏🙃😔😭,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
306928806.0,zhenskii,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
245210278.0,zhenskii,34157.0,,,rossija,!,,,!,,,!,,,!,!,https://pp.userapi.com/c320718/v320718278/8e71/7dvbWD28FVw.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
197651623.0,muzhskoi,!,,,!,!,,,!,,,!,,,!,!,https://vk.com/images/deactivated_400.png,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
487113892.0,zhenskii,36658.0,,,rossija,moskva,,,!,,,!,,,!,!,https://sun9-1.userapi.com/c840733/v840733583/7f03b/D2WYbfiE7M8.jpg,,1,!,!,net_lubvi,ne_zhenat,!,!,!,!,dai_energii_v_tuner_life!_http://vk.com/tunerlife
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
264207530.0,muzhskoi,!,,,rossija,!,,,!,,,semja i blizkie.,,,rezko_negativnoe,neitralnoe,https://pp.userapi.com/c837630/v837630530/1032e/JHwAFqgyUwA.jpg,,1,gimnazija*,!,inst:_vladislav_gusachenko,!,!,pravoslavie,dobrota_i_czestnost,samorazvitie,inst:_vladislav_gusachenko
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
381146279.0,zhenskii,32793.0,,,ukraina,krivoi_rog,,,umerennye,,,semja,,,rezko_negativnoe,!,https://pp.userapi.com/c604326/v604326279/3445a/hpLaY_V1YRI.jpg,,1,!,university,u_optimistov_sbyvautsja_meczty._u_pessimistov_—_koshmary.,zhenat,!,pravoslavie,smelost_i_uporstvo,samorazvitie,javno_pro_menja_)))
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
250184873.0,muzhskoi,!,,,rossija,sankt-peterburg,,,!,,,!,,,!,!,https://pp.userapi.com/c628831/v628831873/44d02/9GV947gfOgI.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
486784167.0,zhenskii,28772.0,,,rossija,ufa,,,!,,,!,,,!,!,https://pp.userapi.com/c845019/v845019672/4a1bb/TrZxj9KZK4Q.jpg,,1,!,!,!,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
223325362.0,muzhskoi,!,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c313226/v313226362/2acf/OgJVz3EGP3g.jpg,,1,!,!,bіlshe_pro_krivii_rіg_u_XXI_stolіttі_-_https://vk.com/kriwojrogxxi,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
160337076.0,zhenskii,43140.0,,,rossija,kazan,,,!,,,!,,,!,!,https://pp.userapi.com/c824503/v824503155/3fd67/t4NnbNRAxGk.jpg,,1,!,work,"leczebnyi_massazh_:_anticellulitnyi_,_obsczii_,_korrekcija_tela_,_czasticznyi_._kontaktnyi_psihosomaticzeskii_massazh_._89-62-55-77-814",!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
225268917.0,zhenskii,!,,,ukraina,krivoi_rog,,,!,,,moja doczenka milana,,,!,!,https://pp.userapi.com/c618719/v618719917/b9e1/5MTq8RXgsrQ.jpg,,1,!,work,za_ban_stranicy_minus_k_karme._dlja_detok_vashih_zhe_staraemsja!,zhenat,!,!,dobrota_i_czestnost,semja_i_deti,😉_otkrytki_i_pozdravlenija!_😉_______novaja_otkrytka_dlja_vas______smotret_zdes_==>_http://vk.com/app557162_❤
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
455625911.0,zhenskii,36018.0,,,rossija,!,,,!,,,!,,,!,!,https://pp.userapi.com/c846322/v846322238/25ee1/UP3gbokCPgo.jpg,,1,!,!,pravosudie_svershitsja,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
465499321.0,muzhskoi,32961.0,,,rossija,zheleznogorsk,,,!,,,«YouTube»,,,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c830408/v830408223/f7ea1/Knq5xPQLffs.jpg,,1,!,work,Cody.official_shannel.✔,slozhno,!,!,dobrota_i_czestnost,semja_i_deti,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
407897276.0,muzhskoi,35439.0,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c841630/v841630574/648e6/k3T6hhuzUZ0.jpg,,1,!,work,sila_mysli,!,russkii*English*,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
217255101.0,zhenskii,32574.0,,,rossija,moskva,,,!,,,!,,,!,!,https://pp.userapi.com/c322230/v322230101/b60d/SHz8MSvT-Gk.jpg,,1,!,university,Хoczu_otdyha!!!,poisk,!,!,!,!,"mnogie_hotjat_stat_izvestnymi_i_byt_v_odnom_rjadu_so_zvezdami_shou-biznesa._i_etot_put_oczen_slozhnyi_-_trebuet_pomimo_talanta,_dlja_naczala_–_zapisannyh_na_studii_kaczestvennyh_i_professionalnyh_pesen._studija_zvukozapisi_«stolica_rekords»_(https://studijazvukozapisi.moskva)_priglashaet_vseh,_komu_interesen_mir_shou-biznesa,_sdelat_svoi_pervyi_shag._professionalnoe_oborudovanie,_kruglosutocznyi_rezhim_raboty_i_pomoscz_specialista_–_vse_eto_k_vashim_uslugam._vospolzuites_pri_obrasczenii_promo-kodom_«mitino»_i_poluczite_skidku_20%._pri_zapisi_bolee_5_pesen,_my_s_radostu_prokonsultiruem_vas_po_voprosam_pr_i_prodvizhenija._kontaktnaja_informacija:_g.moskva,_ul._mitinskaja,_55k1_(st.m._pjatnickoe_shosse,_3_minuty_ot_metro)_tel.:_+79683777927"
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
420926655.0,muzhskoi,43267.0,,,rossija,omsk,,,!,,,!,,,!,!,https://pp.userapi.com/c847217/v847217736/488aa/G96kD7xnhBI.jpg,,1,!,university,"lja,_sho_by_podelat?",poisk,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
414100671.0,zhenskii,33345.0,,,ukraina,nikopol,,,!,,,!,,,!,!,https://pp.userapi.com/c636424/v636424671/5c51f/KKpqd7SPXJw.jpg,,1,!,!,"kogda_ja_sprashivau:_""kak_u_tebja_dela?""_vsegda_hoczetsja_uslyshat:_""bez_tebja_ploho"".",poisk,!,!,!,!,otkrylsja_sunduk_-_mne_dostalis_prizy!_prisoedinjaites_k_igre!_http://vk.com/app3882511#wallpublic
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
134251713.0,muzhskoi,43195.0,,,ukraina,krivoi_rog,,,!,,,!,,,!,!,https://pp.userapi.com/c622728/v622728713/9acb/-GG6lLRWQyY.jpg,,1,!,!,Loading..._██████████████]_99%_🔰_✔,!,!,!,!,!,!
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
